;osmid;y;x;street_cou;lon;lat;elevation;highway;geometry
81;567496991.0;5154370.052586529;316423.9538911853;3;6.6067456;46.517855;397.2095642089844;;POINT (316423.9538911853 5154370.052586529)
82;567137890.0;5154519.571286407;316642.56641669467;3;6.6095341;46.519259;413.8362121582031;;POINT (316642.56641669467 5154519.571286407)
83;564308353.0;5154527.982455207;316661.91429231246;3;6.6097828;46.5193399;414.8836975097656;;POINT (316661.91429231246 5154527.982455208)
84;567149961.0;5154550.5476510925;316859.9380542888;3;6.6123533;46.5195967;432.1668090820313;;POINT (316859.9380542888 5154550.5476510925)
85;567162770.0;5154583.378609699;316900.7215877337;3;6.6128716;46.519903;438.8675537109375;;POINT (316900.7215877337 5154583.378609699)
86;1128149684.0;5154653.6620850535;316915.91380786244;3;6.6130418;46.5205391;443.2476806640625;;POINT (316915.91380786244 5154653.6620850535)
87;256188258.0;5154683.36768695;316923.25326585444;3;6.6131257;46.5208082;443.3048400878906;mini_roundabout;POINT (316923.25326585444 5154683.36768695)
88;567174915.0;5154695.657953189;316954.8393342229;3;6.6135323;46.5209273;442.2487182617188;;POINT (316954.83933422295 5154695.657953189)
89;505176.0;5155518.666328989;316247.9313269922;4;6.6039986;46.5281349;434.0048522949219;traffic_signals;POINT (316247.9313269922 5155518.666328989)
90;582915541.0;5155509.851264382;316262.80832288554;3;6.6041959;46.5280597;434.2774658203125;;POINT (316262.80832288554 5155509.851264382)
91;505177.0;5155391.042227164;316458.8332641238;4;6.6067966;46.5270449;442.1305847167969;crossing;POINT (316458.8332641238 5155391.042227164)
92;5272048409.0;5155381.751038834;316453.124462574;4;6.6067259;46.5269598;442.2994689941406;;POINT (316453.124462574 5155381.751038834)
93;582921588.0;5155413.025376181;316423.031032028;3;6.6063215;46.5272328;440.5443115234375;;POINT (316423.031032028 5155413.025376181)
94;582921466.0;5155363.733477727;316503.39390290924;3;6.6073879;46.5268115;444.0221252441406;;POINT (316503.39390290924 5155363.733477727)
95;505179.0;5155327.66952218;316572.26857216994;5;6.6082994;46.526506;446.5505065917969;traffic_signals;POINT (316572.26857216994 5155327.66952218)
96;8807665672.0;5155322.505800598;316600.2682172044;3;6.6086662;46.5264672;447.4226989746093;;POINT (316600.2682172044 5155322.505800598)
97;505183.0;5154988.694182826;317408.4556089323;4;6.619326;46.5236854;463.5592041015625;;POINT (317408.4556089323 5154988.694182826)
98;505184.0;5154964.081082878;317482.9890011789;3;6.6203066;46.5234843;465.2401428222656;;POINT (317482.9890011789 5154964.081082878)
99;4553078980.0;5154956.194595523;317512.9122315402;3;6.6206995;46.5234215;466.376220703125;;POINT (317512.9122315402 5154956.194595523)
100;5319971362.0;5154790.175638365;318028.21047825296;3;6.6274772;46.5220682;479.4743957519531;;POINT (318028.21047825296 5154790.175638365)
101;1577380107.0;5154799.415156524;318004.98231809435;3;6.627171;46.522145;479.5428161621094;;POINT (318004.98231809435 5154799.415156524)
102;8702405876.0;5156785.13960414;320034.5177024017;3;6.6528396;46.5405462;675.0134887695312;;POINT (320034.5177024017 5156785.13960414)
103;20934808.0;5154276.404801231;316306.08186794346;3;6.6052473;46.5169808;383.85443115234375;;POINT (316306.08186794346 5154276.404801231)
104;20934834.0;5154087.46357803;317201.47313351603;3;6.6169842;46.5155256;410.9356384277344;;POINT (317201.47313351603 5154087.46357803)
105;574442233.0;5154087.918087879;317195.26027996506;3;6.6169031;46.515528;410.8993225097656;;POINT (317195.2602799651 5154087.918087879)
106;597656450.0;5154036.580170795;317315.06402834004;3;6.6184837;46.5150989;411.0002746582031;;POINT (317315.06402834004 5154036.580170795)
107;567550030.0;5154061.2725130245;317280.6914387353;3;6.6180263;46.5153116;411.2098388671875;;POINT (317280.69143873523 5154061.2725130245)
108;253487084.0;5153972.630820892;317405.4443106588;5;6.619686;46.5145484;411.2725524902344;traffic_signals;POINT (317405.4443106588 5153972.630820892)
109;8841819421.0;5153949.220962219;317430.50498676905;3;6.6200216;46.5143447;411.0152282714844;;POINT (317430.50498676905 5153949.220962219)
110;8841819422.0;5153879.230939557;317491.8598403366;3;6.6208482;46.513732;410.3055114746093;;POINT (317491.8598403366 5153879.230939557)
111;567834737.0;5153931.749430637;317445.62553126947;3;6.6202254;46.5141917;410.8231201171875;;POINT (317445.62553126947 5153931.749430637)
112;567833937.0;5153806.858984011;317570.2815739437;3;6.621898;46.5131025;409.5240783691406;;POINT (317570.2815739437 5153806.85898401)
113;567834521.0;5153742.316801488;317681.9642221056;3;6.6233779;46.5125524;408.4442138671875;crossing;POINT (317681.96422210557 5153742.316801488)
114;567834427.0;5153755.782163574;317648.0719677846;3;6.6229312;46.5126643;408.8184814453125;;POINT (317648.07196778466 5153755.782163574)
115;20934845.0;5153698.002222105;317865.8635786773;4;6.6257904;46.5122037;407.1927490234375;traffic_signals;POINT (317865.8635786773 5153698.002222105)
116;20934852.0;5154262.086977892;317967.7902692414;2;6.626897;46.5173034;447.2691345214844;;POINT (317967.7902692414 5154262.086977892)
117;271392336.0;5154216.809503072;317937.9302538876;2;6.6265258;46.5168882;436.2596130371094;;POINT (317937.9302538876 5154216.809503072)
118;561463347.0;5154268.954466619;317974.99850672245;2;6.6269882;46.5173671;441.7493591308594;;POINT (317974.99850672245 5154268.954466618)
119;20934853.0;5154275.092091471;317988.3573560585;2;6.6271598;46.5174259;443.0999755859375;;POINT (317988.3573560585 5154275.092091471)
120;9527106582.0;5154276.737967459;317996.8672564101;2;6.62727;46.517443;443.8186340332031;;POINT (317996.8672564101 5154276.737967459)
121;312440560.0;5154272.858962815;317981.99480067147;2;6.6270778;46.5174041;442.4778747558594;;POINT (317981.99480067147 5154272.858962815)
122;20934855.0;5154885.916022096;317079.7502261717;3;6.6150845;46.522672;446.4109191894531;;POINT (317079.7502261717 5154885.916022096)
123;20934857.0;5154599.422297394;317264.8443031744;4;6.6176083;46.5201462;459.4602966308594;;POINT (317264.8443031744 5154599.422297394)
124;574618996.0;5154550.487409206;317316.4615516201;2;6.6182999;46.5197202;460.7301025390625;crossing;POINT (317316.46155162016 5154550.487409206)
125;563240724.0;5154665.7822191445;317195.26805505296;3;6.6166759;46.520724;452.9378662109375;;POINT (317195.26805505296 5154665.7822191445)
126;563021080.0;5154733.952376818;317136.8487317666;3;6.6158881;46.5213211;447.8059692382813;;POINT (317136.8487317666 5154733.952376818)
127;568002665.0;5154791.431240096;317112.7989792867;3;6.6155522;46.5218314;446.3407287597656;;POINT (317112.7989792867 5154791.431240096)
128;34505930.0;5154260.408132454;316235.4928521735;3;6.6043342;46.5168177;382.3792724609375;;POINT (316235.4928521735 5154260.408132454)
129;268432819.0;5154357.401999948;316179.321036084;3;6.6035642;46.5176745;383.5789794921875;;POINT (316179.321036084 5154357.401999948)
130;34505934.0;5154340.739624341;316126.6698227694;3;6.602885;46.5175103;382.9307556152344;;POINT (316126.6698227694 5154340.73962434)
131;269946534.0;5153298.5949576;317855.8456881155;4;6.6258164;46.5086096;385.4646301269531;;POINT (317855.8456881155 5153298.5949576)
132;35295091.0;5153189.370290534;317789.4028511975;3;6.6249939;46.5076095;375.83636474609375;traffic_signals;POINT (317789.4028511975 5153189.370290535)
133;567657483.0;5153199.142845463;317776.1977218883;3;6.6248181;46.5076938;375.811767578125;crossing;POINT (317776.1977218883 5153199.142845463)
134;35295094.0;5153908.343331734;317295.4318016232;3;6.6182784;46.5139405;406.97943115234375;;POINT (317295.4318016232 5153908.343331734)
135;35295097.0;5154101.714475287;317503.22696141416;3;6.6209089;46.5157356;414.5670166015625;;POINT (317503.2269614141 5154101.714475287)
136;35295105.0;5153336.517393003;317537.8198217496;3;6.6216598;46.5088645;375.0094604492188;;POINT (317537.8198217496 5153336.517393003)
137;567803527.0;5153289.098518443;317628.9337423775;3;6.622865;46.5084628;375.0384521484375;;POINT (317628.9337423775 5153289.098518443)
138;35295107.0;5153119.352605698;317886.583074955;2;6.6262869;46.5070062;374.9293212890625;;POINT (317886.583074955 5153119.352605698)
139;3476446440.0;5153139.450147691;317858.43043281214;2;6.6259124;46.5071793;375.26849365234375;;POINT (317858.43043281214 5153139.45014769)
140;5325765152.0;5153116.167141101;317890.81044812565;2;6.6263432;46.5069787;374.86181640625;;POINT (317890.81044812565 5153116.167141101)
141;35295112.0;5154319.362897436;318149.0530928752;2;6.6292356;46.5178674;454.1676330566406;;POINT (318149.0530928752 5154319.362897436)
142;9284487798.0;5154307.316102218;318145.80454871897;2;6.629198;46.5177582;452.2624816894531;;POINT (318145.80454871897 5154307.316102218)
143;35295113.0;5154348.448332568;318181.1500760036;2;6.6296423;46.5181376;460.3678283691406;;POINT (318181.1500760036 5154348.448332568)
144;561463425.0;5154330.946738461;318157.3470206315;2;6.6293391;46.5179738;456.2614135742188;;POINT (318157.34702063154 5154330.946738461)
145;256362033.0;5154368.011245147;318210.3812496051;4;6.6300154;46.5183214;464.3131408691406;;POINT (318210.3812496051 5154368.011245147)
146;35295116.0;5154407.768620932;318304.13070276176;3;6.631221;46.5187042;474.9810791015625;;POINT (318304.13070276176 5154407.768620932)
147;35295119.0;5154506.217304215;318393.3214369421;3;6.6323443;46.5196135;492.9184265136719;;POINT (318393.3214369421 5154506.217304215)
148;5337093508.0;5154507.221840615;318378.37376261025;3;6.6321492;46.5196185;492.55120849609375;;POINT (318378.37376261025 5154507.221840615)
149;35295129.0;5154649.807222585;318491.0715209739;3;6.6335615;46.520931;482.3211059570313;crossing;POINT (318491.0715209739 5154649.807222585)
150;566829701.0;5154648.933483862;318486.8307558944;3;6.6335066;46.520922;482.3031921386719;;POINT (318486.8307558944 5154648.933483862)
151;3786724237.0;5154648.632947521;318572.15702812467;3;6.6346182;46.5209423;484.0423889160156;;POINT (318572.15702812467 5154648.63294752)
152;672939836.0;5154734.943660069;318760.0206054744;3;6.6370317;46.521769;496.2319641113281;;POINT (318760.02060547436 5154734.943660069)
153;562948172.0;5154985.845476244;318773.1219840588;3;6.6371045;46.5240286;513.83056640625;;POINT (318773.12198405876 5154985.845476244)
154;35297467.0;5154453.972248032;318636.20648365805;3;6.6355285;46.5192092;498.5917663574219;;POINT (318636.20648365805 5154453.972248032)
155;35295143.0;5154537.852358473;318742.62676406314;3;6.636882;46.5199921;510.7364501953125;crossing;POINT (318742.6267640631 5154537.852358473)
156;35295145.0;5154608.620349084;318768.1218104712;4;6.6371865;46.5206353;514.2429809570312;;POINT (318768.1218104712 5154608.620349084)
157;567927304.0;5154611.672257793;318768.33601646783;2;6.6371881;46.5206628;514.35107421875;;POINT (318768.33601646783 5154611.672257793)
158;35295148.0;5154661.373617337;318826.6320906635;2;6.6379281;46.5211254;517.8883056640625;;POINT (318826.6320906634 5154661.373617337)
159;314082026.0;5154666.158449314;318859.24024734914;2;6.638351;46.5211772;519.7600708007812;;POINT (318859.24024734914 5154666.158449314)
160;567927309.0;5154657.65643;318813.347518224;2;6.6377565;46.5210884;517.2024536132812;;POINT (318813.34751822404 5154657.6564299995)
161;35295149.0;5155119.632926865;318799.5041510416;5;6.637396;46.5252387;517.9830322265625;;POINT (318799.5041510416 5155119.632926865)
162;610316869.0;5153734.932486332;318187.53133939166;3;6.6299654;46.5126227;416.3967895507813;;POINT (318187.53133939166 5153734.932486332)
163;35295156.0;5153496.641226221;318072.28084399726;3;6.6285576;46.5104489;404.0995788574219;;POINT (318072.28084399726 5153496.641226221)
164;35295157.0;5153415.965267261;318033.87590155937;3;6.628089;46.5097131;396.9605407714844;;POINT (318033.8759015593 5153415.965267261)
165;269948269.0;5153424.323090944;318037.0141400619;3;6.6281266;46.5097891;397.7420349121094;;POINT (318037.0141400619 5153424.3230909435)
166;35295158.0;5153243.461780643;317978.4431181014;4;6.6274346;46.508147;381.72708129882807;;POINT (317978.4431181014 5153243.461780643)
167;35295159.0;5153125.577944529;317971.3751879389;4;6.6273887;46.5070851;374.8910217285156;;POINT (317971.3751879389 5153125.577944529)
168;564464261.0;5153120.178717967;317953.797394058;2;6.6271619;46.5070318;374.7472839355469;;POINT (317953.79739405797 5153120.178717967)
169;595694136.0;5154208.050952656;317852.73149598856;3;6.6254195;46.5167864;433.4523010253907;;POINT (317852.73149598856 5154208.050952656)
170;253303084.0;5154734.397709369;318612.6658898915;3;6.6351124;46.5217244;513.7960815429688;;POINT (318612.6658898915 5154734.397709369)
171;35296878.0;5155036.837499424;318560.3882187891;4;6.6343133;46.5244298;511.2135314941406;mini_roundabout;POINT (318560.3882187891 5155036.837499424)
172;35296902.0;5154861.735647025;318587.7948007763;3;6.6347387;46.5228627;526.7697143554688;;POINT (318587.7948007763 5154861.735647025)
173;35296909.0;5154859.788266986;318613.4374309442;3;6.6350735;46.5228521;526.5617065429688;;POINT (318613.4374309442 5154859.788266986)
174;35296904.0;5154802.905828215;318634.5091894437;3;6.6353702;46.5223463;524.3059692382812;;POINT (318634.5091894438 5154802.905828215)
175;253303083.0;5154805.480671982;318617.61340609496;3;6.6351491;46.5223649;524.62353515625;;POINT (318617.61340609496 5154805.480671982)
176;35296908.0;5154850.57437232;318683.401545956;4;6.6359885;46.5227881;525.4423217773438;;POINT (318683.401545956 5154850.57437232)
177;35296913.0;5154764.369303473;318672.0523857807;3;6.6358743;46.5220099;518.119873046875;;POINT (318672.0523857807 5154764.369303473)
178;35296914.0;5154959.357558589;318640.486920868;3;6.635387;46.5237547;531.8230590820312;;POINT (318640.48692086793 5154959.3575585885)
179;35296916.0;5154889.661294487;318620.0670249062;3;6.6351482;46.5231225;527.8497924804688;;POINT (318620.0670249062 5154889.661294487)
180;585125034.0;5155006.42362612;318695.7544054073;3;6.6360886;46.5241928;536.6255493164062;;POINT (318695.7544054073 5155006.42362612)
181;585125036.0;5155052.2047099965;318690.347709224;3;6.6360003;46.524603;536.3157958984375;;POINT (318690.347709224 5155052.2047099965)
182;585125028.0;5155012.311946851;318665.14107444603;3;6.6356875;46.5242375;536.2947998046875;;POINT (318665.14107444603 5155012.311946851)
183;35296923.0;5155154.494313204;318691.19371096895;3;6.6359714;46.525523;530.0332641601562;mini_roundabout;POINT (318691.19371096895 5155154.494313204)
184;598462623.0;5155197.35533422;318755.7977824794;3;6.6367963;46.5259258;523.2291259765625;;POINT (318755.7977824794 5155197.3553342195)
185;561177254.0;5154987.715461857;318476.1873392302;3;6.6332356;46.5239654;500.48583984375;;POINT (318476.1873392302 5154987.715461857)
186;35296938.0;5154992.183557502;318460.3314702618;3;6.6330273;46.5240013;500.2339477539063;;POINT (318460.3314702618 5154992.183557502)
187;35296939.0;5155394.005947581;317882.4998299871;2;6.6253424;46.5274583;532.9541625976562;;POINT (317882.4998299872 5155394.005947581)
188;567555794.0;5155385.471710528;317901.11812423065;2;6.6255883;46.5273866;532.3327026367188;;POINT (317901.11812423065 5155385.471710528)
189;3409680967.0;5155416.312736702;317844.1545406091;3;6.6248341;46.5276485;534.2902221679688;;POINT (317844.1545406091 5155416.312736702)
190;35296943.0;5154974.593240601;318230.48656618706;3;6.63004;46.5237811;507.6331176757813;;POINT (318230.48656618706 5154974.593240601)
191;35297464.0;5154342.501231171;318508.67295746965;4;6.6339108;46.5181725;476.5844421386719;;POINT (318508.67295746965 5154342.501231171)
192;277059598.0;5154323.858694741;318564.06552177283;3;6.6346396;46.5180198;476.5434265136719;;POINT (318564.06552177283 5154323.85869474)
193;565463834.0;5154352.518732546;318477.23584829166;3;6.6334974;46.5182541;476.4963073730469;;POINT (318477.23584829166 5154352.518732547)
194;35297466.0;5154467.634603331;318552.1532563126;4;6.6344283;46.5193094;494.7254638671875;;POINT (318552.1532563126 5154467.634603331)
195;564208341.0;5154728.98700697;318661.4809897985;3;6.6357504;46.5216889;514.2926025390625;;POINT (318661.48098979855 5154728.987006969)
196;35297474.0;5154511.996772555;318884.8892678556;5;6.6387452;46.5197979;510.1522216796875;;POINT (318884.88926785556 5154511.996772555)
197;35297476.0;5154404.935175665;319044.73129655607;4;6.640869;46.5188782;501.4990539550781;;POINT (319044.73129655607 5154404.935175664)
198;35297477.0;5154318.816126135;319000.36246674735;4;6.6403246;46.5180919;495.2254028320313;;POINT (319000.36246674735 5154318.816126135)
199;35297483.0;5154222.652841164;318947.1395693098;4;6.6396688;46.5172129;485.200439453125;;POINT (318947.1395693098 5154222.652841164)
200;564464295.0;5153127.948831224;318436.6024608868;3;6.6334464;46.507232;373.9700927734375;;POINT (318436.60246088676 5153127.948831224)
201;35297499.0;5152889.28987228;319030.68983607326;3;6.6412761;46.5052459;374.2340698242188;;POINT (319030.6898360733 5152889.28987228)
202;35297504.0;5153015.516668712;317875.7585338843;3;6.6261866;46.5060696;373.76422119140636;;POINT (317875.7585338843 5153015.516668712)
203;7446643345.0;5153047.077501785;317842.88981169346;3;6.6257462;46.5063445;373.2042236328125;;POINT (317842.88981169346 5153047.077501785)
204;993476555.0;5152988.504765341;317905.2934789776;3;6.6265818;46.5058347;373.7088317871094;;POINT (317905.29347897763 5152988.504765341)
205;35297506.0;5153214.535937936;317667.89981655293;3;6.6234017;46.5078029;373.25338745117193;;POINT (317667.89981655293 5153214.535937936)
206;560976540.0;5153210.121168335;317654.2216422574;2;6.6232253;46.5077595;373.1478576660156;;POINT (317654.2216422574 5153210.121168336)
207;35297507.0;5153179.008255921;317564.3494176342;3;6.6220671;46.5074554;373.3236389160156;;POINT (317564.3494176342 5153179.008255921)
208;560976537.0;5153181.846172536;317572.7740445054;2;6.6221757;46.5074832;373.2827758789063;;POINT (317572.7740445054 5153181.846172536)
209;567657417.0;5153208.918027393;317552.01236333203;3;6.6218947;46.507721;373.9422912597656;;POINT (317552.0123633321 5153208.918027393)
210;5590540597.0;5153804.979850232;316687.67502602463;3;6.6104035;46.5128459;373.9285583496093;;POINT (316687.67502602463 5153804.979850232)
211;35297579.0;5153832.281001781;316706.8367605483;3;6.6106423;46.5130966;373.9853210449219;;POINT (316706.8367605483 5153832.281001781)
212;5590540599.0;5153816.827515084;316696.01123231935;3;6.6105074;46.5129547;373.9329528808594;;POINT (316696.0112323194 5153816.827515084)
213;266293489.0;5153882.6353879385;316744.0483737287;3;6.6111071;46.5135595;374.215576171875;;POINT (316744.04837372864 5153882.6353879385)
214;60844912.0;5156285.2870179545;319657.4752606838;3;6.6481205;46.5359506;634.7832031249999;;POINT (319657.4752606838 5156285.2870179545)
215;267510274.0;5156296.497083068;319665.6835591804;3;6.6482231;46.5360536;635.6907348632812;;POINT (319665.6835591804 5156296.497083068)
216;60844916.0;5155955.184487521;319575.22902801726;4;6.6471771;46.5329603;615.423583984375;;POINT (319575.22902801726 5155955.184487521)
217;3086897133.0;5155713.438210379;319470.3054386796;3;6.645904;46.5307584;612.3463134765626;;POINT (319470.3054386796 5155713.438210379)
218;60844924.0;5155726.229081039;319492.99156933243;3;6.6461946;46.5308795;611.7056274414062;;POINT (319492.99156933243 5155726.229081039)
219;60844928.0;5155650.29297406;319485.19997410715;3;6.6461226;46.5301946;608.2026977539062;;POINT (319485.1999741071 5155650.292974061)
220;60844929.0;5155613.355799722;319475.6396861959;2;6.6460124;46.5298599;606.2939453125;;POINT (319475.6396861959 5155613.355799722)
221;617179311.0;5155528.263196129;319431.82180174213;3;6.6454746;46.529083;602.1297607421875;;POINT (319431.82180174213 5155528.263196129)
222;5249056743.0;5155957.946271987;319591.5133659748;3;6.6473882;46.5329895;615.1007690429688;;POINT (319591.51336597477 5155957.946271988)
223;60890390.0;5155423.990231264;319409.505677869;4;6.6452244;46.5281394;598.391845703125;;POINT (319409.50567786896 5155423.990231264)
224;60890418.0;5155526.378199825;319262.510939716;3;6.6432695;46.5290206;601.1043701171875;;POINT (319262.510939716 5155526.378199825)
225;60940435.0;5153672.195525364;317204.35243822786;3;6.617185;46.5117924;375.0502014160156;;POINT (317204.3524382278 5153672.195525364)
226;60940436.0;5153656.181971272;317205.0514286756;3;6.6172004;46.5116486;375.0437622070313;;POINT (317205.0514286756 5153656.181971272)
227;567817463.0;5153649.0454621;317213.41253565706;3;6.6173121;46.5115867;374.9301452636719;crossing;POINT (317213.41253565706 5153649.0454621)
228;60940437.0;5153670.7513034055;317189.566728555;3;6.616993;46.5117754;375.0369262695313;;POINT (317189.566728555 5153670.7513034055)
229;60947511.0;5155576.731936468;319669.28243058943;3;6.6485495;46.5295825;586.9458618164062;;POINT (319669.28243058943 5155576.731936468)
230;60947530.0;5155364.649172441;319568.2892322802;3;6.6473161;46.5276484;589.4089965820312;;POINT (319568.2892322802 5155364.649172441)
231;562948453.0;5155351.718046415;319556.63561250473;3;6.6471693;46.527529;587.5684814453125;;POINT (319556.63561250473 5155351.718046415)
232;616720099.0;5155286.788130686;319509.8110132966;3;6.6465845;46.5269326;586.0034790039062;;POINT (319509.8110132966 5155286.788130686)
233;617179403.0;5155325.609357681;319537.8649684338;3;6.6469349;46.5272892;586.7142333984375;;POINT (319537.8649684338 5155325.609357681)
234;60947534.0;5155145.93789606;319393.17886282015;3;6.6451198;46.5256348;582.807861328125;;POINT (319393.17886282015 5155145.93789606)
235;61102499.0;5155175.750922481;319386.56140277814;3;6.645022;46.5259011;584.3705444335938;;POINT (319386.56140277814 5155175.750922481)
236;60947549.0;5155107.375405454;319402.6825142875;3;6.6452586;46.5252906;581.035888671875;;POINT (319402.6825142875 5155107.375405454)
237;60947541.0;5155025.338592795;319410.0139967578;4;6.645386;46.5245549;577.9785156249999;;POINT (319410.0139967578 5155025.338592795)
238;5641243186.0;5155005.603848139;319517.5834118726;3;6.646795;46.5244063;573.7492065429688;;POINT (319517.5834118726 5155005.603848139)
239;617026864.0;5155002.6202658415;319409.19793743605;3;6.6453842;46.5243504;577.1531982421875;;POINT (319409.19793743605 5155002.6202658415)
240;60947545.0;5154702.015615876;319490.8817953357;4;6.6465651;46.5216693;563.9109497070312;;POINT (319490.8817953357 5154702.015615875)
241;562948199.0;5154718.337026595;319485.43452491506;3;6.6464878;46.5218146;564.2764892578125;;POINT (319485.43452491506 5154718.337026595)
242;565086121.0;5154694.765905159;319477.4157201578;2;6.6463925;46.5216005;563.0714111328125;crossing;POINT (319477.4157201578 5154694.765905159)
243;61102515.0;5155080.24743546;319406.1562908377;3;6.6453144;46.5250476;579.8760375976561;;POINT (319406.15629083774 5155080.24743546)
244;60947553.0;5155105.938505022;319429.9666308796;3;6.6456146;46.525285;580.6734619140625;;POINT (319429.9666308796 5155105.938505023)
245;60947562.0;5155168.752752513;319601.8034766202;3;6.6478288;46.5258959;576.4056396484375;;POINT (319601.8034766202 5155168.752752513)
246;617031036.0;5155147.894754607;319568.4280242981;3;6.6474021;46.5256994;577.2553100585938;;POINT (319568.42802429805 5155147.894754607)
247;580055979.0;5155103.604783293;319480.98158528423;3;6.6462801;46.5252777;579.5759887695312;;POINT (319480.98158528423 5155103.604783293)
248;617031038.0;5155134.011134462;319546.19870686805;3;6.6471179;46.5255686;577.8218383789062;;POINT (319546.19870686805 5155134.011134462)
249;60947567.0;5155187.925814846;319649.9277893256;3;6.6484483;46.5260812;575.4907836914062;;POINT (319649.9277893256 5155187.925814846)
250;617578139.0;5155199.693340806;319651.00001224026;3;6.6484577;46.5261873;575.7611694335938;;POINT (319651.00001224026 5155199.693340806)
251;60947569.0;5154993.422169789;319586.3524475561;3;6.6476956;46.5243152;570.8809204101562;;POINT (319586.3524475561 5154993.42216979)
252;617026983.0;5154991.376058557;319585.60059187515;3;6.6476866;46.5242966;570.8422241210938;;POINT (319585.60059187515 5154991.376058556)
253;617027028.0;5155030.875329552;319599.87364197464;3;6.6478572;46.5246556;571.5020141601562;;POINT (319599.87364197464 5155030.875329552)
254;60947574.0;5155003.797695985;319527.43190001266;3;6.646924;46.5243927;573.3133544921875;;POINT (319527.43190001266 5155003.797695985)
255;617026994.0;5155004.726880423;319522.3779378758;3;6.6468578;46.5243997;573.5028686523438;;POINT (319522.3779378758 5155004.726880423)
256;5641226794.0;5155000.544253117;319545.9113910663;3;6.647166;46.5243684;572.4535522460938;;POINT (319545.9113910663 5155000.5442531165)
257;60947589.0;5154656.333680851;319392.34026142606;3;6.6452992;46.5212321;556.0856323242188;;POINT (319392.34026142606 5154656.333680851)
258;3086897077.0;5155576.532094053;319316.9624920819;3;6.6439594;46.5294862;605.5875854492186;;POINT (319316.9624920819 5155576.532094053)
259;61102459.0;5155435.4105071975;319165.9888764825;4;6.6420474;46.5281767;591.8728637695312;;POINT (319165.9888764824 5155435.410507197)
260;61102468.0;5154962.506061485;319044.31976444926;3;6.6406465;46.5238917;555.8045043945312;;POINT (319044.31976444926 5154962.506061485)
261;428330378.0;5154958.397726651;319045.9624913415;3;6.6406695;46.5238552;555.4525756835938;;POINT (319045.9624913415 5154958.397726651)
262;617182710.0;5155366.44411681;319402.60719672445;3;6.6451569;46.5276201;594.9611206054688;;POINT (319402.60719672445 5155366.44411681)
263;61102482.0;5155351.07483308;319400.3677393246;3;6.6451337;46.5274813;594.0072021484375;;POINT (319400.3677393246 5155351.07483308)
264;617182701.0;5155341.952266074;319399.35861130536;3;6.6451241;46.527399;593.4573974609375;;POINT (319399.35861130536 5155341.952266074)
265;61102492.0;5155334.814031163;319398.5622177858;3;6.6451165;46.5273346;593.03857421875;;POINT (319398.5622177858 5155334.814031163)
266;61102498.0;5155257.511549676;319347.8738259005;3;6.6444862;46.5266259;588.461181640625;;POINT (319347.87382590043 5155257.511549676)
267;4161497391.0;5155260.664410167;319332.040377888;3;6.6442787;46.52665;588.2390747070312;;POINT (319332.04037788796 5155260.664410167)
268;61102508.0;5154956.125725004;319292.48158996727;3;6.6438818;46.523901;571.3012084960938;;POINT (319292.48158996727 5154956.125725004)
269;61102519.0;5154924.786514281;319363.6345847952;3;6.6448209;46.5236383;573.203369140625;;POINT (319363.6345847952 5154924.786514281)
270;598157955.0;5154862.335855729;319352.6434373402;3;6.644702;46.5230738;568.2041015625;;POINT (319352.6434373402 5154862.335855729)
271;61102528.0;5155252.827502132;319387.8100930825;4;6.6450083;46.5265945;588.404052734375;;POINT (319387.8100930825 5155252.827502132)
272;61102537.0;5155290.705313645;319392.67870392406;3;6.645057;46.5269364;590.3929443359375;;POINT (319392.67870392406 5155290.705313645)
273;61102533.0;5154922.795399891;319416.1965834784;4;6.6455064;46.5236345;574.9727172851562;mini_roundabout;POINT (319416.19658347836 5154922.795399891)
274;61102545.0;5154959.653719114;319284.5728480908;3;6.6437774;46.5239306;571.1364135742188;;POINT (319284.5728480908 5154959.653719113)
275;61102568.0;5155751.153078266;319491.4478565378;4;6.6461648;46.5311032;612.6762084960938;;POINT (319491.44785653776 5155751.153078266)
276;5249088117.0;5155776.761656602;319501.2532795869;3;6.6462826;46.5313361;613.0790405273438;;POINT (319501.2532795869 5155776.761656602)
277;63068540.0;5155815.286891716;319668.66284707584;3;6.6484488;46.5317274;603.4133911132812;;POINT (319668.66284707584 5155815.286891716)
278;6704925903.0;5155816.321637005;319675.3634312978;2;6.6485357;46.5317385;603.4743041992186;crossing;POINT (319675.3634312978 5155816.321637005)
279;63068552.0;5155904.48243172;319655.8328812036;3;6.648247;46.532526;610.0740966796875;;POINT (319655.83288120356 5155904.48243172)
280;63068558.0;5155939.204167552;319619.59012594714;3;6.6477613;46.5328285;613.3861694335938;;POINT (319619.59012594714 5155939.204167552)
281;63068561.0;5155655.557915719;319665.93640334136;3;6.6484753;46.5302904;591.7382202148438;;POINT (319665.93640334136 5155655.557915719)
282;267510313.0;5155660.692306189;319665.68262495665;3;6.64847;46.5303365;592.1099853515625;;POINT (319665.68262495665 5155660.692306189)
283;63068609.0;5155954.843112962;319757.2012787139;3;6.6495482;46.533006;605.5339965820312;;POINT (319757.2012787139 5155954.843112962)
284;329188877.0;5155957.451038525;319740.961900269;3;6.6493356;46.5330251;606.4097900390625;;POINT (319740.9619002689 5155957.451038525)
