;key;u;v;osmid;oneway;lanes;name;highway;maxspeed;length;service;junction;Am_cycl;Am_Direct;Am_cycl_2;Am_Dir_2;DWV_ALLE;DWV_PW;DWV_LI;DWV_LW;DWV_LZ;pour100_GW;grade;HV_DWV;C_GR;B_GW;C_HV_DWV;C_IC_DWV;C_RA_DWV;TC_DWV;PD_DWV;avg_spd;tt_s;TC_noGR;PD_noGR;geometry
1848;1848;63068723;63068831;[8772889, 542723922];False;1;Chemin du Point-du-Jour;residential;30.0;296.398;;;Aucun;;;;117.0;114.0;3.0;0.0;0.0;;0.0119;2.56;0.0342244;0.0;0.0;0.9;;0.9342244;343.229;15;71.13552;0.9;266.758;LINESTRING (320330.6122296782 5156037.733077011, 320348.148374325 5156004.360800958, 320360.207701926 5155984.7855858, 320363.7523425466 5155981.644300944, 320385.2077065054 5155969.886291864, 320387.72995159647 5155968.499133784, 320485.6588165602 5155914.8475759495, 320488.3894964532 5155911.430252563, 320486.22127778066 5155899.9175992375, 320486.5173446621 5155895.927489822, 320486.9061913842 5155890.666831464, 320473.6171131071 5155849.157112038, 320469.0156372644 5155834.791831853, 320468.0351784279 5155826.580247001)
1849;1849;63068803;659233061;8772882;False;1;Chemin des Mayoresses;residential;30.0;10.946;;;Aucun;;;;117.0;114.0;3.0;0.0;0.0;;-0.0621;2.56;0.0052164;0.0;0.0;0.9;;0.9052164;16.113;15;2.62704;0.9;9.851;LINESTRING (320533.66330515547 5155815.6586564565, 320531.3529526529 5155817.206278257, 320530.3295012299 5155817.8927747905, 320524.8058907925 5155822.1157846)
1850;1850;63068831;659233061;8772882;False;1;Chemin des Mayoresses;residential;30.0;58.308;;;Aucun;;;;117.0;114.0;3.0;0.0;0.0;;0.0456;2.56;0.1926144;0.0;0.0;0.9;;1.0926144;147.403;15;13.99392;0.9;52.477;LINESTRING (320468.0351784279 5155826.580247001, 320486.7266469697 5155825.892218752, 320513.45588758925 5155827.857274477, 320519.35699388944 5155826.269857578, 320524.8058907925 5155822.1157846)
1851;1851;611235336;659398157;302941281;False;1;Chemin des Mayoresses;residential;30.0;12.08;;;Aucun;;;;117.0;114.0;3.0;0.0;0.0;;-0.0512;2.56;-0.0180224;0.0;0.0;0.9;;0.8819776;13.759;15;2.8992;0.882;10.655;LINESTRING (320324.9996754704 5155792.90329462, 320312.9163347853 5155792.038805915)
1852;1852;560978547;611235336;302941281;False;1;Chemin des Mayoresses;residential;30.0;12.502;;;Aucun;;;;117.0;114.0;3.0;0.0;0.0;;-0.0623;2.56;0.0057316;0.0;0.0;0.9;;0.9057316;18.49;15;3.00048;0.9;11.252;LINESTRING (320337.53642684047 5155792.753451127, 320324.9996754704 5155792.90329462)
1853;1853;907058792;659398157;302941281;False;1;Chemin des Mayoresses;residential;30.0;16.779;;;Aucun;;;;117.0;114.0;3.0;0.0;0.0;;0.045;2.56;0.189;0.0;0.0;0.9;;1.089;41.864;15;4.02696;0.9;15.101;LINESTRING (320296.09162746224 5155792.271565323, 320307.8132232166 5155792.068023031, 320312.9163347853 5155792.038805915)
1854;1854;63068799;659398901;302941281;False;1;Chemin des Mayoresses;residential;30.0;38.388;;;Aucun;;;;117.0;114.0;3.0;0.0;0.0;;0.0818;2.56;0.4639696;0.0;0.0;0.9;;1.3639696;194.051;15;9.213119999999998;0.9;34.549;LINESTRING (320380.7980611094 5155806.348984409, 320417.41465859243 5155818.195856296)
1855;1855;329188896;907058792;302941281;False;1;Chemin des Mayoresses;residential;30.0;42.42;;;Aucun;;;;117.0;114.0;3.0;0.0;0.0;;0.0442;2.56;0.1842256;0.0;0.0;0.9;;1.0842256;104.014;15;10.1808;0.9;38.178;LINESTRING (320253.6748174167 5155795.49990252, 320274.7732598104 5155793.672102469, 320296.09162746224 5155792.271565323)
1856;1856;63068799;560978547;302941281;False;1;Chemin des Mayoresses;residential;30.0;45.233;;;Aucun;;;;117.0;114.0;3.0;0.0;0.0;;-0.05;2.56;-0.02;0.0;0.0;0.9;;0.88;50.163;15;10.85592;0.88;39.805;LINESTRING (320380.7980611094 5155806.348984409, 320337.53642684047 5155792.753451127)
1857;1857;63068831;659398901;302941281;False;1;Chemin des Mayoresses;residential;30.0;51.529;;;Aucun;;;;117.0;114.0;3.0;0.0;0.0;;-0.053;2.56;-0.01484;0.0;0.0;0.9;;0.88516;61.165;15;12.36696;0.885;45.603;LINESTRING (320468.0351784279 5155826.580247001, 320447.2726919665 5155826.017509462, 320443.8411535055 5155825.474321908, 320440.6343889499 5155824.746529472, 320425.04812338087 5155820.671710251, 320417.41465859243 5155818.195856296)
1858;1858;5621729383;5621729374;48548849;False;1;Chemin du Muveran;residential;50.0;3.791;;;Aucun;;;;235.0;232.0;3.0;1.0;0.0;;0.0478;1.7;0.2061136;0.0;0.0;1.291665610880841;;1.497779210880841;11.532;15;0.90984;1.292;4.898;LINESTRING (319605.5359675302 5154853.336260002, 319602.9394185598 5154856.10495431)
1859;1859;63068732;5621729371;48548849;False;1;Chemin du Muveran;residential;50.0;27.209;;;Aucun;;;;235.0;232.0;3.0;1.0;0.0;;-0.0437;1.7;-0.0284924;0.0;0.0;1.291665610880841;;1.263173210880841;36.977;15;6.53016;1.263;34.365;LINESTRING (319555.3546639768 5154909.192033513, 319559.3366768165 5154904.747209925, 319573.54175787664 5154888.909893729)
1860;1860;268247722;5621729383;48548849;False;1;Chemin du Muveran;residential;50.0;36.121;;;Aucun;;;;235.0;232.0;3.0;1.0;0.0;;0.0336;1.7;0.1257984;0.0;0.0;1.291665610880841;;1.417464010880841;83.909;15;8.66904;1.292;46.668;LINESTRING (319629.56465160975 5154826.596790964, 319621.18039766024 5154833.241278874, 319605.5359675302 5154853.336260002)
1861;1861;5621729371;5621729374;48548849;False;1;Chemin du Muveran;residential;50.0;43.997;;;Aucun;;;;235.0;232.0;3.0;1.0;0.0;;-0.0434;1.7;-0.0288176;0.0;0.0;1.291665610880841;;1.262848010880841;59.572;15;10.55928;1.263;55.568;LINESTRING (319573.54175787664 5154888.909893729, 319602.9394185598 5154856.10495431)
1862;1862;654104125;580046966;[465120045, 45516806];False;1;Chemin du Devin;residential;30.0;184.87599999999998;;;Aucun;;;;313.0;302.0;10.0;1.0;0.0;3.474;0.0756;3.51;0.4100544;0.017;0.0;0.901;;1.2940544;843.404;15;44.37023999999999;0.884;163.43;LINESTRING (319819.3873863397 5155504.399656971, 319821.4727662463 5155509.47550317, 319822.9412071719 5155512.134202632, 319848.3415824289 5155549.0672914395, 319866.71364916884 5155575.778119692, 319868.77546013065 5155578.775039297, 319891.91319989687 5155612.428195653, 319897.6975964671 5155620.841497744, 319911.90020842676 5155644.929637961, 319912.9993540648 5155646.787508259, 319916.3287051448 5155651.370394747, 319921.9244068458 5155658.087808032)
1863;1863;580046966;654104125;[465120045, 45516806];False;1;Chemin du Devin;residential;30.0;184.876;;;Aucun;;;;313.0;302.0;10.0;1.0;0.0;3.474;-0.0756;3.51;0.0471744;0.017;0.0;0.901;;0.9311744;377.147;15;44.370239999999995;0.884;163.43;LINESTRING (319921.9244068458 5155658.087808032, 319916.3287051448 5155651.370394747, 319912.9993540648 5155646.787508259, 319911.90020842676 5155644.929637961, 319897.6975964671 5155620.841497744, 319891.91319989687 5155612.428195653, 319868.77546013065 5155578.775039297, 319866.71364916884 5155575.778119692, 319848.3415824289 5155549.0672914395, 319822.9412071719 5155512.134202632, 319821.4727662463 5155509.47550317, 319819.3873863397 5155504.399656971)
1864;1864;653313540;653313537;45740620;False;1;Chemin de RovArAaz;unclassified;50.0;7.808;;;Aucun;;;;2454.0;2370.0;77.0;7.0;1.0;;-0.0965;3.46;0.14089;0.0;0.0;1.300315726139309;;1.441205726139309;27.906;15;1.87392;1.3;10.15;LINESTRING (320017.54842013645 5155369.720657338, 320010.74781888945 5155365.852615139)
1865;1865;63068759;653313540;45740620;False;1;Chemin de RovArAaz;unclassified;50.0;15.624;;;Aucun;;;;3138.0;2949.0;182.0;7.0;1.0;;-0.1195;6.05;0.28441;0.0;0.0;1.304104421123949;;1.588514421123949;82.276;15;3.74976;1.304;20.374;LINESTRING (320030.22098160035 5155378.75218113, 320024.4103639637 5155373.58688234, 320017.54842013645 5155369.720657338)
1866;1866;653313513;653313537;45740620;False;1;Chemin de RovArAaz;unclassified;50.0;28.635;;;Aucun;;;;2454.0;2370.0;77.0;7.0;1.0;;0.1;3.46;0.64;0.0;0.0;1.300315726139309;;1.940315726139309;204.397;15;6.8724;1.3;37.226;LINESTRING (319985.9190641465 5155351.477620546, 319992.51660239097 5155355.485129573, 320010.74781888945 5155365.852615139)
1867;1867;329196220;653313513;45740620;False;1;Chemin de RovArAaz;unclassified;50.0;41.833;;;Aucun;;;;3700.0;3588.0;105.0;7.0;1.0;;0.0912;3.05;0.5515776;0.0;0.0;1.30774055086394;;1.85931815086394;263.464;15;10.039919999999999;1.308;54.718;LINESTRING (319951.73519953084 5155327.6167556355, 319956.38294783636 5155332.649771319, 319962.3738840512 5155337.164623787, 319985.9190641465 5155351.477620546)
1868;1868;653313577;63068759;[465120043, 149537630];False;1;Chemin de RovArAaz;unclassified;30.0;61.395999999999994;;;Aucun;;;;3043.0;2861.0;175.0;7.0;1.0;;-0.0942;6.01;0.1288656;0.0;0.0;0.908;;1.0368656;186.46;15;14.735039999999998;0.908;55.748;LINESTRING (320088.6329798603 5155379.005976671, 320085.63558820647 5155377.326842877, 320076.9427279978 5155373.837497912, 320064.59241476125 5155371.769198512, 320056.1209036168 5155370.820022094, 320047.6243134923 5155371.350703429, 320038.2036641893 5155373.588156084, 320030.22098160035 5155378.75218113)
1869;1869;63068759;653313577;[465120043, 149537630];False;1;Chemin de RovArAaz;unclassified;30.0;61.396;;;Aucun;;;;3043.0;2861.0;175.0;7.0;1.0;;0.0942;6.01;0.5810256;0.0;0.0;0.908;;1.4890256;379.427;15;14.73504;0.908;55.748;LINESTRING (320030.22098160035 5155378.75218113, 320038.2036641893 5155373.588156084, 320047.6243134923 5155371.350703429, 320056.1209036168 5155370.820022094, 320064.59241476125 5155371.769198512, 320076.9427279978 5155373.837497912, 320085.63558820647 5155377.326842877, 320088.6329798603 5155379.005976671)
1870;1870;659135266;330912206;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;2.92;;;Aucun;;;;3172.0;2978.0;169.0;21.0;4.0;;-0.0947;6.12;0.1314436;0.0;0.0;0.908;;1.0394436;8.959;15;0.7008;0.908;2.651;LINESTRING (320187.665989379 5155470.747079652, 320185.82549017185 5155468.477471609)
1871;1871;4601209217;560978543;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;6.192;;;Aucun;;;;3282.0;3058.99998948233;191.9999962982499;24.99999963570076;4.999999917738888;;-0.0828;6.76;0.0755136;0.0;0.0;0.909;;0.9845136;14.78;15;1.48608;0.909;5.629;LINESTRING (320351.84172963444 5155636.311765221, 320346.27258633845 5155633.574521223)
1872;1872;268958601;659134675;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;7.218;;;Aucun;;;;3042.999;2860.9994043973543;174.99997890308262;7.00000172707761;1.00000061111977;;-0.1279;6.01;0.3473764;0.0;0.0;0.908;;1.2553764;40.392;15;1.73232;0.908;6.554;LINESTRING (320120.276288323 5155399.284261632, 320114.5052195047 5155394.929542702)
1873;1873;659192287;653435036;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;7.598;;;Aucun;;;;3282.0;3059.0;192.0;25.0;5.0;;0.0852;6.76;0.4948416;0.0;0.0;0.909;;1.4038416;40.702;15;1.82352;0.909;6.907;LINESTRING (320268.0750339376 5155571.005451422, 320272.87844594265 5155576.901503892)
1874;1874;659192287;268958603;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;8.008;;;Aucun;;;;3282.0;3059.0;192.0;25.0;5.0;;-0.0872;6.76;0.0948736;0.0;0.0;0.909;;1.0038736;21.021;15;1.92192;0.909;7.279;LINESTRING (320268.0750339376 5155571.005451422, 320263.00897526764 5155564.794693614)
1875;1875;653327975;659135377;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;10.293;;;Aucun;;;;3172.0;2978.0;169.0;21.0;4.0;;0.1;6.12;0.64;0.0;0.0;0.908;;1.548;69.437;15;2.47032;0.908;9.346;LINESTRING (320196.4145066561 5155481.541443234, 320202.90021520114 5155489.544942945)
1876;1876;560978537;653435036;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;11.229;;;Aucun;;;;3282.0;3059.0;192.0;25.0;5.0;;-0.0774;6.76;0.0538704;0.0;0.0;0.909;;0.9628704;23.761;15;2.69496;0.909;10.207;LINESTRING (320279.9835636649 5155585.609545973, 320272.87844594265 5155576.901503892)
1877;1877;268958605;560978570;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;13.492;;;Aucun;;;;3282.0;3059.0;192.0;25.0;5.0;;-0.0809;6.76;0.0676324;0.0;0.0;0.909;;0.9766324;30.883;15;3.23808;0.909;12.264;LINESTRING (320411.15448537574 5155665.456444805, 320399.00488088414 5155659.522550604)
1878;1878;653327975;659135266;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;13.882;;;Aucun;;;;3172.0;2978.0;169.0;21.0;4.0;;-0.1138;6.12;0.2448976;0.0;0.0;0.908;;1.1528976;61.22;15;3.33168;0.908;12.605;LINESTRING (320196.4145066561 5155481.541443234, 320187.665989379 5155470.747079652)
1879;1879;560978537;659193614;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;14.574;;;Aucun;;;;3282.0;3059.0;192.0;25.0;5.0;;0.0842;6.76;0.4856656;0.0;0.0;0.909;;1.3946656;76.805;15;3.49776;0.909;13.248;LINESTRING (320279.9835636649 5155585.609545973, 320289.3721395222 5155596.7742535975)
1880;1880;659135377;659135405;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;15.799;;;Aucun;;;;3172.0;2978.0;169.0;21.0;4.0;;0.1;6.12;0.64;0.0;0.0;0.908;;1.548;106.58;15;3.79176;0.908;14.345;LINESTRING (320202.90021520114 5155489.544942945, 320212.8595592148 5155501.826933801)
1881;1881;659232944;63068803;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;17.587;;;Aucun;;;;3282.0;3059.0;192.0;25.0;5.0;;0.0458;6.76;0.1938256;0.0;0.0;0.909;;1.1028256;44.812;15;4.220879999999999;0.909;15.987;LINESTRING (320524.1597330576 5155800.849328616, 320533.66330515547 5155815.6586564565)
1882;1882;330912231;659135405;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;22.475;;;Aucun;;;;3172.0;2978.0;169.0;21.0;4.0;;-0.109;6.12;0.21364;0.0;0.0;0.908;;1.12164;90.889;15;5.394;0.908;20.407;LINESTRING (320227.02575043973 5155519.299815488, 320212.8595592148 5155501.826933801)
1883;1883;621154042;659232944;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;23.93;;;Aucun;;;;3282.0;3059.0;192.0;25.0;5.0;;0.06;6.76;0.288;0.0;0.0;0.909;;1.197;81.625;15;5.7432;0.909;21.752;LINESTRING (320511.2205361157 5155780.703750387, 320524.1597330576 5155800.849328616)
1884;1884;653439309;560978570;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;26.092;;;Aucun;;;;3282.0;3059.0;192.0;25.0;5.0;;0.0802;6.76;0.4497616;0.0;0.0;0.909;;1.3587616;128.607;15;6.262079999999999;0.909;23.718;LINESTRING (320375.5440290277 5155647.974696416, 320399.00488088414 5155659.522550604)
1885;1885;653439309;4601209217;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;26.359;;;Aucun;;;;3282.0;3059.0;192.0;25.0;5.0;;-0.0795;6.76;0.06201;0.0;0.0;0.909;;0.97101;58.464;15;6.32616;0.909;23.96;LINESTRING (320375.5440290277 5155647.974696416, 320351.84172963444 5155636.311765221)
1886;1886;653313577;659134675;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;30.344;;;Aucun;;;;3042.999;2860.9994365625103;174.9999708724623;7.000000511481704;1.000000296120991;;0.1;6.01;0.64;0.0;0.0;0.908;;1.548;204.701;15;7.28256;0.908;27.552;LINESTRING (320088.6329798603 5155379.005976671, 320094.51074229047 5155382.3010010645, 320106.4488363915 5155389.352722714, 320114.5052195047 5155394.929542702)
1887;1887;268958601;580065577;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;32.907;;;Aucun;;;;3043.0;2861.0;175.0;7.0;1.0;;0.1;6.01;0.64;0.0;0.0;0.908;;1.548;221.991;15;7.897679999999998;0.908;29.88;LINESTRING (320120.276288323 5155399.284261632, 320137.12032482284 5155414.642208139, 320144.89062266634 5155421.183978376)
1888;1888;621154042;329192276;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;44.781;;;Aucun;;;;3282.0;3059.0;192.0;25.0;5.0;;-0.0732;6.76;0.0386496;0.0;0.0;0.909;;0.9476496;86.069;15;10.74744;0.909;40.706;LINESTRING (320511.2205361157 5155780.703750387, 320486.1793563672 5155743.546195131)
1889;1889;268958603;330912231;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;57.957;;;Aucun;;;;3172.0;2978.0;169.0;21.0;4.0;;-0.0946;6.12;0.1309264;0.0;0.0;0.908;;1.0389264;177.464;15;13.90968;0.908;52.625;LINESTRING (320263.00897526764 5155564.794693614, 320227.02575043973 5155519.299815488)
1890;1890;580065577;330912206;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;62.57;;;Aucun;;;;3043.0;2861.0;175.0;7.0;1.0;;0.1;6.01;0.64;0.0;0.0;0.908;;1.548;422.097;15;15.016799999999998;0.908;56.814;LINESTRING (320144.89062266634 5155421.183978376, 320159.0891535288 5155435.341687857, 320179.11220869457 5155459.791245781, 320185.82549017185 5155468.477471609)
1891;1891;560978543;659193614;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;68.305;;;Aucun;;;;3282.0;3059.0;192.0;25.0;5.0;;-0.0827;6.76;0.0750916;0.0;0.0;0.909;;0.9840916;162.703;15;16.3932;0.909;62.089;LINESTRING (320346.27258633845 5155633.574521223, 320324.47702357604 5155622.800368386, 320318.36214342085 5155619.779085605, 320310.4095767166 5155615.35552435, 320301.9933176249 5155609.5333718825, 320297.32916876674 5155605.223471102, 320291.36123746575 5155599.139565365, 320289.3721395222 5155596.7742535975)
1892;1892;329192276;268958605;149537630;False;1;Chemin de RovArAaz;unclassified;30.0;109.234;;;Aucun;;;;4349.0;4165.0;152.0;26.0;5.0;;-0.0859;4.21;0.0889924;0.0;0.0;0.913;;1.0019924;279.311;15;26.21616;0.913;99.731;LINESTRING (320486.1793563672 5155743.546195131, 320481.700261988 5155736.928623811, 320467.4514101859 5155715.075981184, 320463.4399419343 5155710.768839638, 320451.25551585347 5155697.707307546, 320442.36326326046 5155689.285657725, 320425.28350899275 5155675.502001522, 320411.15448537574 5155665.456444805)
1893;1893;617578186;654103609;26926799;False;1;Avenue de la Vallonnette;tertiary;50.0;59.285;;;Aucun;;;;1759.0;1537.0;185.0;31.0;6.0;;0.0779;12.62;0.4296964;0.0;0.2;1.297075509992473;;1.926771909992473;315.811;15;14.228399999999999;1.497;88.75;LINESTRING (319859.1948785712 5155321.651818361, 319849.0152664094 5155332.430899764, 319846.12067693926 5155335.49751812, 319818.044602996 5155364.436364051)
1894;1894;63068764;617578186;26926799;False;1;Avenue de la Vallonnette;tertiary;50.0;58.773;;;Aucun;;;;1759.0;1537.0;185.0;31.0;6.0;;0.0628;12.62;0.3084736;0.0;0.2;1.297075509992473;;1.805549109992473;246.2;15;14.10552;1.497;87.983;LINESTRING (319894.8897101148 5155276.338646968, 319894.687978094 5155280.392719778, 319893.0941167824 5155284.610556034, 319891.7024734941 5155286.853945243, 319888.9975187239 5155290.103954763, 319859.1948785712 5155321.651818361)
